File, V_Neg, V_Neut, V_Pos, A_Neut, A_Pos, Laning, Shopping, Returning, Roaming, Fighting, Pushing, Defending, Dead, Misc, Interest
65_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
180_03_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
223_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
179_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
20_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
203_04_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
177_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
144_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
157_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
195_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
68_05_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
215_04_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
14_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
34_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1
217_04_02.mp4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1
183_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
55_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
166_03_01.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
199_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
82_07_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
20_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
158_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
138_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
90_04_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
150_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
36_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
168_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
154_09_01.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
175_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1_09_02.mp4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2
172_09_02.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2
10_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
49_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
95_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
23_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
167_08_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
123_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
135_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
77_06_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
123_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
108_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
148_07_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
73_07_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
143_06_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
30_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
95_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
185_09_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
24_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
188_06_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
111_03_03.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
21_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
95_04_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
32_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
102_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
195_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
212_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
201_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
20_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
231_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
173_04_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
129_010_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
77_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
55_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
154_04_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
216_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
98_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
62_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
238_02_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2
161_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
223_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
74_02_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
93_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
169_02_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
71_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
70_02_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
43_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
48_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
67_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
228_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
124_02_01.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
144_01_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
96_05_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
145_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
164_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
147_05_01.mp4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
130_04_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
99_08_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
154_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
114_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
83_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
201_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6_08_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
165_01_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
76_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
150_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
132_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
69_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
9_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
143_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
212_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
52_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
91_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
136_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
103_01_01.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
99_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
46_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
45_03_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
161_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
173_02_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
67_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
151_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
202_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
26_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
222_08_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
224_09_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
147_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
155_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
139_07_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
51_03_03.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2
61_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
23_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
213_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
187_02_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
151_02_01.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
26_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
38_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
133_07_02.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,3
104_06_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
112_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
55_07_02.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2
216_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
13_09_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
214_09_01.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
68_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
15_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
239_010_03.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4
204_05_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
210_05_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
219_01_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2
186_04_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
149_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
67_05_02.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2
160_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
182_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
59_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
37_03_03.mp4,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3_07_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
107_01_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
42_09_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
132_01_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
210_07_02.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
207_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
86_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
188_05_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
31_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
155_09_01.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
230_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
65_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
30_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
167_02_03.mp4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,2
100_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
137_04_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
199_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
152_01_03.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
103_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
112_07_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
213_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
124_06_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
231_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
29_010_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
152_09_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
125_09_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
123_07_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
239_09_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4
46_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
189_06_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
113_07_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
221_02_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
9_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
118_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
217_09_01.mp4,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
174_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
22_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
118_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
31_08_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
157_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
48_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
161_01_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
194_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
161_01_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
119_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
125_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
149_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
52_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
129_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
112_06_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
33_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
46_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
58_07_01.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2
233_04_03.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2
142_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
77_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
113_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
153_05_01.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4
31_010_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
78_07_03.mp4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
92_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
126_07_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
185_04_03.mp4,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2
156_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
98_09_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
230_02_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
99_07_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
159_09_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
235_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
89_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
45_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
45_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
199_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
15_01_02.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
15_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
59_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
169_02_01.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
28_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
36_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
228_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
221_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
165_010_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
131_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
189_010_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
179_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
218_05_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
227_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
177_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
202_09_01.mp4,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
71_07_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
232_05_03.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
228_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
79_03_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
212_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
227_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
76_04_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
177_07_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
74_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
232_010_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
185_02_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
232_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
205_03_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
210_09_02.mp4,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
77_09_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
15_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
184_010_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
135_08_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
26_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
185_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
238_05_02.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4
157_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
84_03_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
162_08_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
116_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
172_08_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
28_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
212_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
225_09_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
218_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
87_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
204_07_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
192_09_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
52_01_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
199_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
16_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
168_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,3
22_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
66_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
126_02_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
217_06_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
22_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
112_02_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
63_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
71_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
38_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
109_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
30_08_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
80_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
216_05_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2
222_03_02.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
1_04_02.mp4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,2
194_08_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
73_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
149_010_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
132_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
36_01_03.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1
121_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
186_09_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
111_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
175_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
8_09_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
173_01_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
159_01_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
114_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
37_09_03.mp4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1
170_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
232_010_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
53_03_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
212_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
43_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
93_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
120_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
111_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
14_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
39_01_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
70_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
51_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
199_02_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
80_05_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
145_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
202_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
108_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
106_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
8_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
148_04_02.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
1_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
206_09_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
173_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
72_01_01.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
111_05_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
233_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
46_05_01.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2
160_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
20_03_02.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
98_07_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
36_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
118_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
147_02_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
126_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
194_05_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
151_010_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
58_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
74_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
75_02_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
140_010_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
203_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
23_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
