,File, V_Neg, V_Neut, V_Pos, A_Neut, A_Pos, Laning, Shopping, Returning, Roaming, Fighting, Pushing, Defending, Dead, Misc, Interest
5915,155_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
696,134_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3433,64_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
5796,28_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2253,217_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
672,133_04_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3071,45_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3194,51_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5716,100_05_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4773,75_09_02.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2548,232_08_01.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,3
3082,46_02_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
608,13_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
6960,4_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3103,47_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
177,107_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6903,50_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3715,8_04_01.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
6192,112_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3743,81_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
7052,17_06_02.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
613,130_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
6187,85_07_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6631,4_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
770,139_02_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4007,95_05_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4461,141_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
180,107_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
396,119_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2753,28_09_01.mp4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,2
507,124_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5341,121_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4365,4_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
7183,32_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
769,139_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1360,170_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3771,82_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1099,156_05_01.mp4,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3
2514,230_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6725,70_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4849,160_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
513,125_010_01.mp4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
2992,41_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4996,41_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
788,14_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6594,93_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5825,55_06_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3833,86_03_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3894,9_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6456,34_08_03.mp4,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1
568,128_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3382,61_09_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6417,172_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
555,127_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5515,173_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4529,205_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2270,218_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6288,170_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5119,174_03_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5351,226_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3884,89_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6797,108_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6920,41_010_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
393,119_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
1115,157_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1057,154_010_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6577,167_09_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
5669,54_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5190,17_03_03.mp4,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4615,148_09_02.mp4,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2
3341,6_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
5872,83_06_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3596,73_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
587,129_04_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1612,183_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1760,191_04_01.mp4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,2
6541,230_09_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4039,97_04_02.mp4,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1
843,142_04_02.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1
5909,71_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6550,64_09_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
5167,114_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1369,170_04_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5366,66_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5652,52_05_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4752,56_09_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
313,114_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1967,201_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
7199,26_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6444,140_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2664,239_05_02.mp4,0,0,1,0,1,0,0,0,0,0,1,0,0,0,4
2494,23_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2934,38_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4732,38_09_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
4517,224_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3528,7_04_01.mp4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1
860,143_04_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6423,13_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1073,155_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
4542,93_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
5298,227_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6605,176_09_03.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
70,101_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6258,143_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4696,220_09_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
4971,175_010_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
2838,32_09_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5201,149_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1300,167_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5235,2_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
7164,131_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6882,38_010_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
421,12_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
148,105_05_02.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
4965,57_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5436,86_04_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
5863,66_06_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3807,84_09_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
3164,50_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2971,4_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
906,146_02_02.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2
1375,170_08_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1841,196_02_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
3706,8_01_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1780,192_05_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
5357,29_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
71,101_010_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6231,138_07_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
79,101_05_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3993,94_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4194,189_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
7044,180_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2330,221_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6681,135_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5947,152_06_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6861,21_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
36,10_01_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6134,107_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2932,38_03_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3756,81_09_01.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,3
5815,96_06_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
5635,196_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
53,100_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
268,111_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
5429,155_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
235,11_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4835,192_010_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5888,216_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2137,210_05_02.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
2404,225_03_01.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
4404,3_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3627,75_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4025,96_06_01.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2
5011,213_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
39,10_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
916,146_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
389,118_08_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2
3645,76_03_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
6384,225_08_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3555,71_01_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4920,193_010_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
525,125_08_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
342,116_01_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4969,196_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
768,139_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1784,192_09_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5079,182_03_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1285,166_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3340,6_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
3721,8_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6634,54_09_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2177,213_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
3497,68_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3589,73_01_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3179,51_01_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
757,138_04_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
3452,66_01_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6710,85_09_03.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3
4757,60_09_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3224,53_05_01.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,2
6112,175_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
2635,238_01_01.mp4,1,0,0,1,0,0,0,0,0,0,0,0,1,0,4
1327,169_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
881,144_07_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1038,153_01_02.mp4,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3
4282,199_07_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3746,81_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
506,124_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1453,175_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6966,221_06_02.mp4,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1
3264,56_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
190,108_010_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1207,162_01_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
3044,44_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3038,43_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4659,188_09_02.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
2549,232_09_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1305,167_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
4851,183_010_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4947,182_010_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2666,239_07_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
4112,27_07_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6899,230_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3345,6_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1492,177_06_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
984,15_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1994,203_02_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
904,146_010_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,4
1141,159_01_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
3755,81_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3275,56_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6346,171_08_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
1230,163_02_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
764,138_09_01.mp4,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1
6866,156_010_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1476,176_07_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
23,1_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
875,144_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6760,233_010_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1882,198_05_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6372,33_08_03.mp4,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1
2518,231_01_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
2650,238_08_01.mp4,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
6454,131_08_03.mp4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2
1352,17_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1124,158_01_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1101,156_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
1726,19_04_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4434,215_08_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
7042,91_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1319,168_04_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
3785,83_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6576,76_09_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
559,127_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
6490,160_09_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5655,227_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2786,3_08_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
381,118_03_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4360,16_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1047,153_04_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5793,227_06_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
4919,8_010_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
1016,151_06_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2930,38_02_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
7170,45_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5322,195_04_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6601,73_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4991,23_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3887,89_05_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
7190,184_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2345,221_09_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
2694,25_03_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6473,62_08_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4774,76_09_02.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
99,102_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2765,29_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4951,106_010_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6400,105_08_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
7104,86_06_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1161,16_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6961,145_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1254,164_06_01.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
5417,174_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4788,89_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2
6981,181_06_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
3112,48_01_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
3372,61_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6590,110_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5885,147_06_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3802,84_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
7097,14_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2743,28_02_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6371,122_08_03.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
5418,204_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6222,66_07_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
6674,226_09_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6401,14_08_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3873,88_07_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3257,55_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6485,141_09_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
649,132_010_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2456,228_03_02.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1234,163_04_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4577,113_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
1283,166_03_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
2834,32_05_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
5358,3_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
850,143_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1
256,111_01_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3
174,107_02_01.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4432,144_08_02.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1331,169_02_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
2160,212_01_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
4606,14_09_02.mp4,0,0,1,0,1,1,0,0,0,0,0,0,0,0,2
1168,16_05_02.mp4,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2
4915,100_010_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3710,8_02_01.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
589,129_05_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
1116,157_05_01.mp4,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1
2251,217_03_01.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
3978,94_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5247,107_03_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1347,17_02_01.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
5518,109_04_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5732,144_05_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
5199,239_03_03.mp4,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4
4191,154_07_02.mp4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1
3717,8_05_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
3120,48_04_01.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3
2453,228_02_02.mp4,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2
5132,21_03_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
6613,139_09_03.mp4,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1
1859,197_02_03.mp4,0,1,0,1,0,0,0,0,0,1,0,0,0,0,4
1921,20_01_01.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
5797,2_06_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6581,146_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
4518,154_08_02.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
4679,205_09_02.mp4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1
6551,70_09_03.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
1548,180_01_02.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
6219,30_07_03.mp4,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1
4473,105_08_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
6965,89_06_02.mp4,0,1,0,1,0,1,0,0,0,0,0,0,0,0,2
543,126_09_01.mp4,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2
6911,84_010_03.mp4,0,1,0,1,0,0,0,0,1,0,0,0,0,0,2
